"i","d","t","pet","y"
45,8,1,1.46650440988319,1.02115911771885
45,8,2,2.03195092740319,7.90976559640593
45,8,3,1.86723782787907,10.2997669049969
45,8,4,1.85609220595693,10.5600574441138
45,8,5,1.99098057262357,8.59045379444329
45,8,6,1.13316086201371,3.97538927666736
45,8,7,1.35337468901905,6.87854720660481
45,8,8,1.65879321675185,9.18730282753162
45,8,9,1.91722631772475,7.45074499147007
45,8,10,1.75674618728298,8.06882143509486
45,8,11,1.75935869486057,8.99655766625534
45,8,12,1.31234791328775,4.57443026803268
45,8,13,1.72669936250474,6.90775091800779
45,8,14,1.64468412158215,7.11690330435516
45,8,15,1.63703587221089,6.47014400199774
45,8,16,1.64194904155441,4.99041585556957
45,8,17,1.51419360692203,6.84638150658926
45,8,18,1.09850790799249,2.95067089211912
45,8,19,1.28706461225159,6.05458941018373
45,8,20,1.67362297515336,4.42470202690664
45,8,21,0.889814444203565,1.9393910743425
45,8,22,0.443552224831102,0.0180403731859352
45,8,23,0.803867536923813,0.570999392176815
45,8,24,1.05905760560953,4.29884309204057
45,8,25,1.48712732177996,6.66237466375695
45,8,26,0.956403189202252,3.93829202823369
45,8,27,0.602794957489631,0.341602520833457
45,8,28,1.08115067756392,3.08130767795458
45,8,29,0.932666429846203,2.95035804646429
45,8,30,1.35193903144964,2.49440349052796
45,8,31,1.28918297386077,4.01025985179753
45,8,32,1.20620394518281,4.12115354444664
45,8,33,1.34794472017852,5.4295989230797
45,8,34,1.29066405930621,3.97144192018843
45,8,35,1.13564396522833,3.48043141786325
45,8,36,1.29135756656923,4.59576587628206
46,5,1,1.86626389120802,44.8278852722625
46,5,2,1.76331375224779,36.1003909588334
46,5,3,1.68270406459279,39.4746276871874
46,5,4,1.94256955045978,38.6055409092568
46,5,5,2.01911443645011,40.0984054632182
46,5,6,1.74280626085821,36.3774719792178
46,5,7,1.54699096797779,29.0629751108527
46,5,8,1.82428306629963,27.7928059125115
46,5,9,1.67471273174536,24.1388993758658
46,5,10,1.67056991634481,26.3688568988238
46,5,11,1.59830477486777,23.0197818865669
46,5,12,1.29226587178654,18.5523366764564
46,5,13,1.57851007321039,32.4983563289489
46,5,14,1.52666777508628,26.6643131405279
46,5,15,1.51419482682308,13.928450636246
46,5,16,1.588786557203,21.7418299179206
46,5,17,1.31261623557294,16.261154283572
46,5,18,1.31334825703098,11.5948160603637
46,6,1,1.04979598413161,41.7951641748362
46,6,2,0.962692200327546,37.05237033762
46,6,3,0.998174931594839,29.8594622927594
46,6,4,0.795225894164594,15.7505948754233
46,6,5,1.12559389872821,42.4960913858934
46,6,6,0.927057761660581,35.7968886675177
46,6,7,0.802101016485931,37.0271139951557
46,6,8,0.948304704612369,34.7696813447261
46,6,9,0.862980406384754,24.4198337288409
46,6,10,0.85469953600197,25.3911871198062
46,6,11,0.845465591765765,21.9194664455998
46,6,12,0.950520750979444,12.2887375533187
46,6,13,0.814994241286925,11.0262422308385
46,6,14,0.895186168493238,6.2893360767131
46,7,1,3.51180995283365,18.014305086053
46,7,2,1.90200500418988,19.1495744446003
46,7,3,3.04958926392891,32.2585730561958
46,7,4,3.75986522874435,48.7536220721204
46,7,5,3.73191998280922,48.1054917079492
46,7,6,3.98010718856105,53.9724965492751
46,7,7,4.05240216439304,50.5189589247827
46,7,8,3.82046905865147,51.4612157037518
46,7,9,3.85039172177633,44.26322715641
46,7,10,3.46501566462677,33.7084255828799
46,7,11,3.44077484365309,30.4892239938664
46,7,12,1.36544069313144,14.0621412942349
46,7,13,3.87999043559507,37.9181155364989
46,7,14,2.55965050133361,35.4669591625004
46,7,15,4.12254910628115,38.6480529259181
46,7,16,4.24555060492431,43.4261542737116
46,7,17,2.35542171025496,18.4415646114856
46,7,18,2.45683846784008,27.2217808225795
46,7,19,4.29829994785325,44.8867149853661
46,7,20,3.26520472777185,43.9350425001752
46,7,21,3.56654759379825,38.1979047270252
46,7,22,4.18113182335784,48.9514159171077
46,7,23,1.87043971583301,20.872921199478
46,7,24,4.23194341862632,35.7994597422567
46,7,25,4.58359507071565,35.5010988100694
46,7,26,3.48189953823049,39.20199670732
46,7,27,4.10869206908387,39.6645463683206
46,7,28,4.89819104285377,43.7435278829009
46,7,29,1.98101856724587,23.6151812016687
46,7,30,1.95472816020228,8.43097828368292
46,7,31,2.37993520182202,23.087907312249
46,7,32,3.30631073629935,38.69089528113
46,7,33,4.73016203527067,43.7807224701425
46,8,1,1.46650440988319,4.88806771034462
46,8,2,2.03195092740319,22.6459502154912
46,8,3,1.86723782787907,28.6212402001056
46,8,4,1.85609220595693,42.0908499884594
46,8,5,1.99098057262357,35.851037684867
46,8,6,1.13316086201371,13.2385885179023
46,8,7,1.35337468901905,22.8241622335138
46,8,8,1.65879321675185,39.4605455769207
46,8,9,1.91722631772475,33.3229709168975
46,8,10,1.75674618728298,39.2226633954478
46,8,11,1.75935869486057,43.1057149573055
46,8,12,1.31234791328775,17.8475016755273
46,8,13,1.72669936250474,32.4392260417918
46,8,14,1.64468412158215,34.5761826985103
46,8,15,1.63703587221089,30.7571839964937
46,8,16,1.64194904155441,34.6377806788013
46,8,17,1.51419360692203,39.5413660466577
46,8,18,1.09850790799249,16.8960783739905
46,8,19,1.28706461225159,37.483208560142
46,8,20,1.67362297515336,37.8542866213024
46,8,21,0.889814444203565,15.9640595717827
46,8,22,0.443552224831102,0.0390114636284835
46,8,23,0.803867536923813,2.73519123728838
46,8,24,1.05905760560953,18.3792522093182
46,8,25,1.48712732177996,34.413614134262
46,8,26,0.956403189202252,18.4658620149903
46,8,27,0.602794957489631,6.20107358604936
46,8,28,1.08115067756392,20.5742409256362
46,8,29,0.932666429846203,20.3786969388351
46,8,30,1.35193903144964,24.9356515221006
46,8,31,1.28918297386077,24.4486464541029
46,8,32,1.20620394518281,28.0824142667588
46,8,33,1.34794472017852,30.6681101366521
46,8,34,1.29066405930621,34.567336920329
46,8,35,1.13564396522833,33.9381200922972
46,8,36,1.29135756656923,26.8869800042175
47,5,1,1.86626389120802,29.4807606326603
47,5,2,1.76331375224779,40.5843754825058
47,5,3,1.68270406459279,31.1083909235087
47,5,4,1.94256955045978,31.7177866540855
47,5,5,2.01911443645011,30.2385660875754
47,5,6,1.74280626085821,26.5106782654297
47,5,7,1.54699096797779,17.9687593969687
47,5,8,1.82428306629963,22.1198211841941
47,5,9,1.67471273174536,17.209065456036
47,5,10,1.67056991634481,16.708706583238
47,5,11,1.59830477486777,12.6501170766784
47,5,12,1.29226587178654,9.49295951936748
47,5,13,1.57851007321039,13.3774341651699
47,5,14,1.52666777508628,8.55328169361781
47,5,15,1.51419482682308,7.49842806858854
47,5,16,1.588786557203,8.11511036434359
47,5,17,1.31261623557294,3.92810416457123
47,5,18,1.31334825703098,5.25075878153393
47,6,1,1.04979598413161,20.7320824298483
47,6,2,0.962692200327546,20.9384628740981
47,6,3,0.998174931594839,14.9271487711317
47,6,4,0.795225894164594,8.1182209996111
47,6,5,1.12559389872821,19.99600855805
47,6,6,0.927057761660581,17.9073967209761
47,6,7,0.802101016485931,21.1550512757258
47,6,8,0.948304704612369,19.4449318315589
47,6,9,0.862980406384754,15.7721821851206
47,6,10,0.85469953600197,14.5388773495638
47,6,11,0.845465591765765,11.4777910624491
47,6,12,0.950520750979444,8.05642725928473
47,6,13,0.814994241286925,5.28958518946729
47,6,14,0.895186168493238,3.80855473293541
48,5,1,1.86626389120802,12.5279308706338
48,5,2,1.76331375224779,24.0814758899968
48,5,3,1.68270406459279,16.8440381741763
48,5,4,1.94256955045978,13.0733984003914
48,5,5,2.01911443645011,11.5640973620202
48,5,6,1.74280626085821,8.21501884093167
48,5,7,1.54699096797779,6.20489952940368
48,5,8,1.82428306629963,7.63804761046381
48,5,9,1.67471273174536,5.92199593605674
48,5,10,1.67056991634481,5.3865145291735
48,5,11,1.59830477486777,5.95517335021012
48,5,12,1.29226587178654,3.89579652231333
48,5,13,1.57851007321039,7.1969676983204
48,5,14,1.52666777508628,3.65638480768613
48,5,15,1.51419482682308,3.42930969293007
48,5,16,1.588786557203,4.23055501242879
48,5,17,1.31261623557294,4.01154854862652
48,5,18,1.31334825703098,3.67884900851111
48,6,1,1.04979598413161,12.4134496172721
48,6,2,0.962692200327546,13.8043842312356
48,6,3,0.998174931594839,11.881403794938
48,6,4,0.795225894164594,6.981359289489
48,6,5,1.12559389872821,14.0035095110539
48,6,6,0.927057761660581,11.5004365425117
48,6,7,0.802101016485931,10.6540510985354
48,6,8,0.948304704612369,18.0995826583061
48,6,9,0.862980406384754,10.8843600298248
48,6,10,0.85469953600197,7.52067191528391
48,6,11,0.845465591765765,7.40539109207816
48,6,12,0.950520750979444,3.89588863554185
48,6,13,0.814994241286925,2.37474006502282
48,6,14,0.895186168493238,2.28831781921049
49,5,1,1.86626389120802,3.18220916009688
49,5,2,1.76331375224779,3.97765223943961
49,5,3,1.68270406459279,3.13139617575928
49,5,4,1.94256955045978,2.83588953607466
49,5,5,2.01911443645011,3.41588474425805
49,5,6,1.74280626085821,2.51571253115335
49,5,7,1.54699096797779,2.23825777366259
49,5,8,1.82428306629963,2.58347229740789
49,5,9,1.67471273174536,2.0021272638629
49,5,10,1.67056991634481,2.06290445360713
49,5,11,1.59830477486777,1.73164540013765
49,5,12,1.29226587178654,1.2783951878321
49,5,13,1.57851007321039,1.56202557977356
49,5,14,1.52666777508628,0.955889392009863
49,5,15,1.51419482682308,1.11919858865647
49,5,16,1.588786557203,0.941134345749023
49,5,17,1.31261623557294,0.401513052951762
49,5,18,1.31334825703098,0.391583114153167
49,6,1,1.04979598413161,3.12781166791463
49,6,2,0.962692200327546,2.0695823015907
49,6,3,0.998174931594839,2.16500065908876
49,6,4,0.795225894164594,1.2398553827909
49,6,5,1.12559389872821,2.73144547797247
49,6,6,0.927057761660581,2.26958884904682
49,6,7,0.802101016485931,2.05967164051197
49,6,8,0.948304704612369,2.17087744412603
49,6,9,0.862980406384754,1.51265973565325
49,6,10,0.85469953600197,1.46918625386073
49,6,11,0.845465591765765,1.23558684660711
49,6,12,0.950520750979444,0.931984921220959
49,6,13,0.814994241286925,0.60939849241944
49,6,14,0.895186168493238,0.438756703588709
50,5,1,1.86626389120802,10.806957417472
50,5,2,1.76331375224779,14.1094673295767
50,5,3,1.68270406459279,12.1368565540345
50,5,4,1.94256955045978,12.5909730187433
50,5,5,2.01911443645011,12.2573776950209
50,5,6,1.74280626085821,10.7191658014339
50,5,7,1.54699096797779,8.23787037813854
50,5,8,1.82428306629963,9.75502772406087
50,5,9,1.67471273174536,7.72312020535283
50,5,10,1.67056991634481,7.16090703379513
50,5,11,1.59830477486777,5.22211613563166
50,5,12,1.29226587178654,3.8776688838629
50,5,13,1.57851007321039,5.06325272129541
50,5,14,1.52666777508628,3.77672922409881
50,5,15,1.51419482682308,3.73751415025284
50,5,16,1.588786557203,3.3083154558436
50,5,17,1.31261623557294,2.32466006511662
50,5,18,1.31334825703098,2.22583508279854
50,6,1,1.04979598413161,10.7143804333107
50,6,2,0.962692200327546,10.4927636700548
50,6,3,0.998174931594839,9.7818789546715
50,6,4,0.795225894164594,5.61429290979587
50,6,5,1.12559389872821,11.1898921156081
50,6,6,0.927057761660581,9.65044958166908
50,6,7,0.802101016485931,8.68833393660088
50,6,8,0.948304704612369,8.86192234805102
50,6,9,0.862980406384754,6.5925168879105
50,6,10,0.85469953600197,6.81081391803265
50,6,11,0.845465591765765,6.32714198857543
50,6,12,0.950520750979444,4.35496340989145
50,6,13,0.814994241286925,2.51348806739806
50,6,14,0.895186168493238,1.37584001555242
50,7,1,3.51180995283365,4.13391441339745
50,7,2,1.90200500418988,6.22774724995954
50,7,3,3.04958926392891,11.2909849831316
50,7,4,3.75986522874435,16.7270744430316
50,7,5,3.73191998280922,12.7808042419304
50,7,6,3.98010718856105,14.9223870971191
50,7,7,4.05240216439304,15.2473600526268
50,7,8,3.82046905865147,15.0968369596538
50,7,9,3.85039172177633,12.9309270936073
50,7,10,3.46501566462677,8.45721552373198
50,7,11,3.44077484365309,10.8927508423433
50,7,12,1.36544069313144,6.87228975243727
51,5,1,1.86626389120802,27.4232996866791
51,5,2,1.76331375224779,25.8673234253848
51,5,3,1.68270406459279,24.145411955744
51,5,4,1.94256955045978,24.9533748990166
51,5,5,2.01911443645011,24.5384494640171
51,5,6,1.74280626085821,25.9347180844434
51,5,7,1.54699096797779,20.2846423554899
51,5,8,1.82428306629963,20.4698518004708
51,5,9,1.67471273174536,15.0056398488942
51,5,10,1.67056991634481,13.2161869922584
51,5,11,1.59830477486777,12.3815018246632
51,5,12,1.29226587178654,8.60671902825742
51,5,13,1.57851007321039,9.96593941771232
51,5,14,1.52666777508628,8.16832924836934
51,5,15,1.51419482682308,5.9015181877441
51,5,16,1.588786557203,4.7755736862566
51,5,17,1.31261623557294,3.39263437330698
51,5,18,1.31334825703098,3.35480321344222
51,6,1,1.04979598413161,25.6864630399134
51,6,2,0.962692200327546,26.483271657672
51,6,3,0.998174931594839,25.863229703414
51,6,4,0.795225894164594,18.8735694602937
51,6,5,1.12559389872821,29.4845663013962
51,6,6,0.927057761660581,26.6714954176208
51,6,7,0.802101016485931,24.9361855340818
51,6,8,0.948304704612369,22.1295912304767
51,6,9,0.862980406384754,16.5208197643916
51,6,10,0.85469953600197,15.1106358733573
51,6,11,0.845465591765765,12.6298623144788
51,6,12,0.950520750979444,7.61131060902803
51,6,13,0.814994241286925,4.50364206525687
51,6,14,0.895186168493238,2.10721799659715
51,7,1,3.51180995283365,14.5796684922174
51,7,2,1.90200500418988,24.3121745530322
51,7,3,3.04958926392891,22.7803788400207
51,7,4,3.75986522874435,9.14551357662555
51,7,5,3.73191998280922,7.97368661300106
51,7,6,3.98010718856105,13.2339426565762
51,7,7,4.05240216439304,20.2978487609705
51,7,8,3.82046905865147,17.9134566766097
51,7,9,3.85039172177633,29.9733136484677
51,7,10,3.46501566462677,13.9395708045474
51,7,11,3.44077484365309,15.8790742299911
51,7,12,1.36544069313144,28.9753962458338
52,5,1,1.86626389120802,32.6721649284295
52,5,2,1.76331375224779,26.8214164475431
52,5,3,1.68270406459279,42.739141070092
52,5,4,1.94256955045978,52.5808168063434
52,5,5,2.01911443645011,41.0147180135433
52,5,6,1.74280626085821,41.7274173594107
52,5,7,1.54699096797779,32.6436683265193
52,5,8,1.82428306629963,32.9357340785902
52,5,9,1.67471273174536,29.3016464347489
52,5,10,1.67056991634481,26.2022405973287
52,5,11,1.59830477486777,23.8983918793161
52,5,12,1.29226587178654,19.6494661822416
52,5,13,1.57851007321039,19.2017600893933
52,5,14,1.52666777508628,15.9664795766699
52,5,15,1.51419482682308,14.1859677190685
52,5,16,1.588786557203,12.7248368596881
52,5,17,1.31261623557294,8.91687197820008
52,5,18,1.31334825703098,5.68571944677486
52,6,1,1.04979598413161,24.2937959576723
52,6,2,0.962692200327546,19.1905631396068
52,6,3,0.998174931594839,17.0170983408055
52,6,4,0.795225894164594,11.6378233533434
52,6,5,1.12559389872821,37.8725173621299
52,6,6,0.927057761660581,34.895715827643
52,6,7,0.802101016485931,27.3654068303665
52,6,8,0.948304704612369,18.2659368686558
52,6,9,0.862980406384754,11.8322606813159
52,6,10,0.85469953600197,9.83535305370732
52,6,11,0.845465591765765,6.85276779218557
52,6,12,0.950520750979444,3.97313875269105
52,6,13,0.814994241286925,2.55988967704847
52,6,14,0.895186168493238,1.58207591981287
52,7,1,3.51180995283365,10.0641569955182
52,7,2,1.90200500418988,17.702537310152
52,7,3,3.04958926392891,30.2004805111067
52,7,4,3.75986522874435,42.381774158054
52,7,5,3.73191998280922,41.4264325404221
52,7,6,3.98010718856105,44.5629735425553
52,7,7,4.05240216439304,43.2925261291601
52,7,8,3.82046905865147,41.6438498836291
52,7,9,3.85039172177633,32.068563659506
52,7,10,3.46501566462677,18.5220434207005
52,7,11,3.44077484365309,26.9975027979451
52,7,12,1.36544069313144,19.4760007405789
52,7,13,3.87999043559507,33.2810697517518
52,7,14,2.55965050133361,31.1320303888102
52,7,15,4.12254910628115,26.4248107590099
52,7,16,4.24555060492431,24.1334165304119
52,7,17,2.35542171025496,9.34522788178567
52,7,18,2.45683846784008,16.9661733658848
52,7,19,4.29829994785325,21.07323447999
52,7,20,3.26520472777185,17.4377296582814
52,7,21,3.56654759379825,16.1792065129616
52,7,22,4.18113182335784,17.3440569822537
52,7,23,1.87043971583301,5.54404008492969
52,7,24,4.23194341862632,9.65170205343561
52,7,25,4.58359507071565,7.81379616629292
52,7,26,3.48189953823049,7.77678691755319
52,7,27,4.10869206908387,7.66180435292862
52,7,28,4.89819104285377,5.59404146101868
52,7,29,1.98101856724587,0.81483616115615
52,7,30,1.95472816020228,0.895898503674935
52,7,31,2.37993520182202,11.8725478819858
52,7,32,3.30631073629935,14.5337077433957
52,7,33,4.73016203527067,10.3118978197265
52,8,1,1.46650440988319,3.85771066944712
52,8,2,2.03195092740319,21.1532711127937
52,8,3,1.86723782787907,22.5577644996317
52,8,4,1.85609220595693,33.490513299619
52,8,5,1.99098057262357,33.2995612177309
52,8,6,1.13316086201371,15.7903461867816
52,8,7,1.35337468901905,24.9944581842501
52,8,8,1.65879321675185,33.2803289946415
52,8,9,1.91722631772475,30.3982502427626
52,8,10,1.75674618728298,34.8603197996741
52,8,11,1.75935869486057,32.8873205290426
52,8,12,1.31234791328775,16.2867749151433
52,8,13,1.72669936250474,23.4437698834718
52,8,14,1.64468412158215,24.7582711928453
52,8,15,1.63703587221089,25.175395269128
52,8,16,1.64194904155441,24.7655475129744
52,8,17,1.51419360692203,17.9728459515432
52,8,18,1.09850790799249,11.2150115066356
52,8,19,1.28706461225159,14.7043408801287
52,8,20,1.67362297515336,15.0648202627063
52,8,21,0.889814444203565,5.07180157233925
52,8,22,0.443552224831102,0
52,8,23,0.803867536923813,0.877254702122348
52,8,24,1.05905760560953,12.0470686996092
52,8,25,1.48712732177996,25.7344499427223
52,8,26,0.956403189202252,15.9953791724284
52,8,27,0.602794957489631,2.20447768951103
52,8,28,1.08115067756392,13.0100325180872
52,8,29,0.932666429846203,11.1785165443797
52,8,30,1.35193903144964,9.48819905279168
52,8,31,1.28918297386077,14.5797966950351
52,8,32,1.20620394518281,14.7045345835278
52,8,33,1.34794472017852,12.4482389179078
52,8,34,1.29066405930621,12.4062125799653
52,8,35,1.13564396522833,10.3553600168216
52,8,36,1.29135756656923,6.06353504023482
53,5,1,1.86626389120802,5.66122233400219
53,5,2,1.76331375224779,5.17963199338439
53,5,3,1.68270406459279,7.60273006000721
53,5,4,1.94256955045978,6.47354709790023
53,5,5,2.01911443645011,6.5187301461448
53,5,6,1.74280626085821,5.99399178087739
53,5,7,1.54699096797779,5.83267257757524
53,5,8,1.82428306629963,7.02082411802123
53,5,9,1.67471273174536,6.12248611470181
53,5,10,1.67056991634481,6.79896774994052
53,5,11,1.59830477486777,6.7723044655944
53,5,12,1.29226587178654,6.01207187522049
53,5,13,1.57851007321039,6.12756946962696
53,5,14,1.52666777508628,1.7704457995818
53,5,15,1.51419482682308,1.89034900227511
53,5,16,1.588786557203,1.61991215713036
53,5,17,1.31261623557294,0.614728728023357
53,5,18,1.31334825703098,0.36689547367201
53,6,1,1.04979598413161,4.1173545630383
53,6,2,0.962692200327546,4.94992995435278
53,6,3,0.998174931594839,5.07344563967787
53,6,4,0.795225894164594,3.68969262829233
53,6,5,1.12559389872821,4.243541765174
53,6,6,0.927057761660581,3.99360102949486
53,6,7,0.802101016485931,3.72227395641275
53,6,8,0.948304704612369,4.63176400297846
53,6,9,0.862980406384754,2.60077690792777
53,6,10,0.85469953600197,2.71254225318731
53,6,11,0.845465591765765,2.0764546496422
53,6,12,0.950520750979444,1.52480994376763
53,6,13,0.814994241286925,0.879929870799268
53,6,14,0.895186168493238,0.473054162368
53,7,1,3.51180995283365,0.999309011113889
53,7,2,1.90200500418988,3.66064542929035
53,7,3,3.04958926392891,8.16224904329431
53,7,4,3.75986522874435,10.0359522244721
53,7,5,3.73191998280922,8.7102926647117
53,7,6,3.98010718856105,10.7023161886406
53,7,7,4.05240216439304,11.6430888213209
53,7,8,3.82046905865147,10.6243606191453
53,7,9,3.85039172177633,8.95758130317508
53,7,10,3.46501566462677,3.16747226196296
53,7,11,3.44077484365309,6.78828801954894
53,7,12,1.36544069313144,5.97222392828606
53,7,13,3.87999043559507,8.41680875043489
53,7,14,2.55965050133361,7.55652918795142
53,7,15,4.12254910628115,7.30816080126258
53,7,16,4.24555060492431,7.45809069587187
53,7,17,2.35542171025496,3.53218970059377
53,7,18,2.45683846784008,4.54871841070257
53,7,19,4.29829994785325,2.95473395349473
53,7,20,3.26520472777185,2.85604471145938
53,7,21,3.56654759379825,3.27412741434109
53,7,22,4.18113182335784,3.03485034114491
53,7,23,1.87043971583301,2.12517162048824
53,7,24,4.23194341862632,3.12418453147961
53,7,25,4.58359507071565,2.32148313452101
53,7,26,3.48189953823049,1.73964331765232
53,7,27,4.10869206908387,2.44009318551283
53,7,28,4.89819104285377,2.33052637496603
53,7,29,1.98101856724587,1.7187523803469
53,7,30,1.95472816020228,1.05704827452586
53,7,31,2.37993520182202,4.16462904919064
53,7,32,3.30631073629935,5.83087573481107
53,7,33,4.73016203527067,4.79660162010468
53,8,1,1.46650440988319,1.05506531850581
53,8,2,2.03195092740319,5.77200670927864
53,8,3,1.86723782787907,6.45992578436333
53,8,4,1.85609220595693,9.18050819930544
53,8,5,1.99098057262357,10.0490495555212
53,8,6,1.13316086201371,4.9560094392775
53,8,7,1.35337468901905,8.64885650756418
53,8,8,1.65879321675185,8.94336283396073
53,8,9,1.91722631772475,8.3903696888792
53,8,10,1.75674618728298,8.05392634618198
53,8,11,1.75935869486057,8.19195152722046
53,8,12,1.31234791328775,5.86753561824609
53,8,13,1.72669936250474,7.13016849233025
53,8,14,1.64468412158215,7.96570563689258
53,8,15,1.63703587221089,8.71114151276323
53,8,16,1.64194904155441,8.44067073885931
53,8,17,1.51419360692203,7.46004370762791
53,8,18,1.09850790799249,3.55926332092824
53,8,19,1.28706461225159,5.02793548954179
53,8,20,1.67362297515336,6.05390033149212
53,8,21,0.889814444203565,2.4920372049882
53,8,22,0.443552224831102,0.0520184947964516
53,8,23,0.803867536923813,1.50471580982651
53,8,24,1.05905760560953,4.66846818364209
53,8,25,1.48712732177996,6.59993109989452
53,8,26,0.956403189202252,5.70932059983379
53,8,27,0.602794957489631,2.25511101999717
53,8,28,1.08115067756392,6.51217829862857
53,8,29,0.932666429846203,3.94538110266175
53,8,30,1.35193903144964,3.07730984752696
53,8,31,1.28918297386077,4.88504140416892
53,8,32,1.20620394518281,4.52500838353032
53,8,33,1.34794472017852,4.66517690326686
53,8,34,1.29066405930621,4.27271096335827
53,8,35,1.13564396522833,4.36903306641591
53,8,36,1.29135756656923,5.02436383037553
54,5,1,1.86626389120802,44.213343092078
54,5,2,1.76331375224779,44.0784979078725
54,5,3,1.68270406459279,59.504306887014
54,5,4,1.94256955045978,88.4236152780011
54,5,5,2.01911443645011,72.5650297786128
54,5,6,1.74280626085821,87.0690236788552
54,5,7,1.54699096797779,60.8175446419274
54,5,8,1.82428306629963,39.5742506295947
54,5,9,1.67471273174536,34.2962718560902
54,5,10,1.67056991634481,40.84548369688
54,5,11,1.59830477486777,59.7840008610794
54,5,12,1.29226587178654,47.3567319274467
54,5,13,1.57851007321039,54.1018670108525
54,5,14,1.52666777508628,71.5168865599919
54,5,15,1.51419482682308,33.7711195488108
54,5,16,1.588786557203,27.8064353907167
54,5,17,1.31261623557294,29.361100772675
54,5,18,1.31334825703098,28.5747061095863
54,6,1,1.04979598413161,31.5149562734775
54,6,2,0.962692200327546,33.2811189121057
54,6,3,0.998174931594839,30.361038979569
54,6,4,0.795225894164594,23.3238007729011
54,6,5,1.12559389872821,13.6800077354841
54,6,6,0.927057761660581,11.8524384365756
54,6,7,0.802101016485931,17.0872435011782
54,6,8,0.948304704612369,11.1695004198383
54,6,9,0.862980406384754,15.3607994484269
54,6,10,0.85469953600197,19.3835496598297
54,6,11,0.845465591765765,20.1537298219604
54,6,12,0.950520750979444,11.7506226191803
54,6,13,0.814994241286925,15.2068651225204
54,6,14,0.895186168493238,5.58171722355263
54,7,1,3.51180995283365,18.3327140478531
54,7,2,1.90200500418988,34.3862668548444
54,7,3,3.04958926392891,50.8914421027989
54,7,4,3.75986522874435,40.612507329033
54,7,5,3.73191998280922,49.1722840752203
54,7,6,3.98010718856105,63.4370693132007
54,7,7,4.05240216439304,69.0733227421888
54,7,8,3.82046905865147,74.212609215557
54,7,9,3.85039172177633,58.7414000537005
54,7,10,3.46501566462677,34.019193506045
54,7,11,3.44077484365309,35.882255221712
54,7,12,1.36544069313144,21.1519111679512
54,7,13,3.87999043559507,39.5342229015161
54,7,14,2.55965050133361,34.9070406911918
54,7,15,4.12254910628115,30.336481125314
54,7,16,4.24555060492431,27.4286744926125
54,7,17,2.35542171025496,17.0311962223869
54,7,18,2.45683846784008,21.694826164494
54,7,19,4.29829994785325,23.4626432517135
54,7,20,3.26520472777185,20.8233779265983
54,7,21,3.56654759379825,19.532745917911
54,7,22,4.18113182335784,13.9613621505299
54,7,23,1.87043971583301,8.46603667361033
54,7,24,4.23194341862632,14.1421299677469
54,7,25,4.58359507071565,8.23280791702592
54,7,26,3.48189953823049,6.26954416426486
54,7,27,4.10869206908387,6.21676977801174
54,7,28,4.89819104285377,5.48070236599202
54,7,29,1.98101856724587,2.04600312602451
54,7,30,1.95472816020228,1.62864395514135
54,7,31,2.37993520182202,10.6630164130533
54,7,32,3.30631073629935,7.84801426614756
54,7,33,4.73016203527067,6.41600639105789
54,8,1,1.46650440988319,6.48994434345801
54,8,2,2.03195092740319,37.6622256453938
54,8,3,1.86723782787907,41.2919334348304
54,8,4,1.85609220595693,51.8758875137505
54,8,5,1.99098057262357,54.2002201745452
54,8,6,1.13316086201371,24.513298469001
54,8,7,1.35337468901905,34.5732557199008
54,8,8,1.65879321675185,42.7598773342675
54,8,9,1.91722631772475,39.757206807428
54,8,10,1.75674618728298,42.4699457708329
54,8,11,1.75935869486057,51.281029510234
54,8,12,1.31234791328775,27.451321566827
54,8,13,1.72669936250474,43.205265716373
54,8,14,1.64468412158215,43.4833488910029
54,8,15,1.63703587221089,37.1178869607565
54,8,16,1.64194904155441,36.1593434855057
54,8,17,1.51419360692203,24.8904674648762
54,8,18,1.09850790799249,16.5869907440285
54,8,19,1.28706461225159,20.3198705599895
54,8,20,1.67362297515336,20.2009942177578
54,8,21,0.889814444203565,8.60174859408679
54,8,22,0.443552224831102,0.00545266653742333
54,8,23,0.803867536923813,1.50744752208805
54,8,24,1.05905760560953,23.8613985488866
54,8,25,1.48712732177996,38.7604447249214
54,8,26,0.956403189202252,23.2809757001883
54,8,27,0.602794957489631,1.71479059482164
54,8,28,1.08115067756392,23.5869339990835
54,8,29,0.932666429846203,21.4170055640441
54,8,30,1.35193903144964,17.3631905015499
54,8,31,1.28918297386077,22.4428091741706
54,8,32,1.20620394518281,17.7304349876632
54,8,33,1.34794472017852,15.156698473552
54,8,34,1.29066405930621,9.03130687730916
54,8,35,1.13564396522833,4.40529625425172
54,8,36,1.29135756656923,10.665628813989
55,5,1,1.86626389120802,9.07524795777459
55,5,2,1.76331375224779,7.57316649701056
55,5,3,1.68270406459279,11.1807624766279
55,5,4,1.94256955045978,10.7166739935064
55,5,5,2.01911443645011,11.856939211227
55,5,6,1.74280626085821,9.48681776368058
55,5,7,1.54699096797779,8.56825479538478
55,5,8,1.82428306629963,9.43826204703273
55,5,9,1.67471273174536,7.81463556913773
55,5,10,1.67056991634481,7.39402607797298
55,5,11,1.59830477486777,6.48637877113839
55,5,12,1.29226587178654,5.51633824447103
55,5,13,1.57851007321039,6.18044015390856
55,5,14,1.52666777508628,3.56950130125324
